id,label,text,label_num
1816,ham,"Subject: re : october spot purchases
vance ,
deal tickets as referenced below have been created and entered in sitara .
bob
vance l taylor
10 / 11 / 2000 02 : 55 pm
to : robert cotten / hou / ect @ ect
cc : lisa hesse / hou / ect @ ect , julie meyers / hou / ect @ ect , cynthia
hakemack / hou / ect @ ect , melissa graves / hou / ect @ ect
subject : october spot purchases
bob ,
hplc will be purchasing wellhead gas from the producers listed below for the
production month of october . this production will be purchased on a "" spot ""
basis and deal tickets should be created and entered into sitara based on the
following information :
counterparty meter volume price deal #
whiting petroleum corp 6523 200 mmbtu / d 91 % if / hsc 438322
engage energy us , lp 5923 775 mmbtu / d 100 % if / hsc less $ 0 . 24 438332
engage energy us , lp 5848 240 mmbtu / d 100 % if / hsc less $ 0 . 24 438338
swift energy 2630 21 mmbtu / d 90 % if / hsc less $ 0 . 258 438340
duke energy trading & marketing 6347 200 mmbtu / d 85 % if / hsc 438344
additionally , this are producer svcs . deals and should be tracked in the im
wellhead portfolio . . . attached to the gathering contract .
thanks ,
vlt
x 3 - 6353",0
3854,spam,"Subject: it takes 15 to be up studio
generic
viagra
now you can get generic viagra for
as low as $ 1 . 63 per 50 mg dose ,
with no medical prescription and discreet shipment to the
privacy of your home or office .
hurry offer ends soon ! !
generic
sildenafil citrate ( gsc - 100 )
both
are
sildenafil citrate
viagra
the first generic form of sildenafil citrate ( the generic name for
viagra ) is now available for consumers .
visit our web site for a complete explanation .
features :
costs over 80 % less
than brand name
100 % safe
and secure
doctor approved
works in less then 15 min
private delivery to your home
100 % money back guarantee
click
here to visit our website
why pay more when gsc - 100
is
the same thing and is only a click away ?
viagra is a trademark of the pfizer ,
inc .
",1
3015,ham,"Subject: estimated actuals for april 5 , 2001
estimated actuals
teco tap 24 . 917
when we receive actuals from duke , i will forward them to you .",0
59,ham,"Subject: y 2 k deal
details for the deal to be entered on jan . 1 , 2000 :
buy / sell : buy
ctpty : aquila energy marketing corporation
zone : agua dulce @ 0584
volume : 5 , 000 / d
pricing : hsc - 0 . 065
period : 1 / 8 / 00 - 1 / 31 / 00
this deal will be the second part of sitara deal # 143974 .
please let me know if there are any questions or concerns .
dave",0
4351,spam,"Subject: keep your memories alive with a free canon digital camera !
>",1
748,ham,"Subject: failed deals
hi daren ,
as per our phone conversation i sent you a fax , but i also wanted to let you
have an electronic copy of the failed deals which need to be booked into
sitara . attached is the detail on the six trades in question . thanks !
torrey moorer ( x 36218 )",0
652,ham,"Subject: well head
here is the list of meter that i moved from the lst on from the 215 to the
gathering . 4056 , 6480 , 6534 , 6614 , 6855 . these will be nomed to the
gathering contract for next month also . when jackie renoms from the first
you ' ll have to release from the edi held .",0
2800,ham,"Subject: re : fw : first delivery - rodessa operating co .
daren ,
i talked to vance and he said it was the same well that he nominated during bidweek . i will ask julie to change the price to gas daily . thanks .
bob
daren j farmer
03 / 21 / 2001 01 : 18 pm
to : robert cotten / hou / ect @ ect
cc :
subject : re : fw : first delivery - rodessa operating co .
bob ,
i guess you need to make sure that this is the same well that they nominated during bidweek . if it is , then we do need to change the price to gd . if it is a new well behind the meter , you can either create a new deal ticket for this piece , or create a pricing tier on the old ticket .
d
enron north america corp . from : robert cotten 03 / 21 / 2001 11 : 42 am
to : daren j farmer / hou / ect @ ect
cc :
subject : fw : first delivery - rodessa operating co .
daren ,
please read this memo and the one dated 2 / 21 / 01 from vance . he told me all new production should be entered at ifhsc . the deal in question is 634075 . do you want it changed to gas daily ? please advise . thanks .
bob
- - - - - - - - - - - - - - - - - - - - - - forwarded by robert cotten / hou / ect on 03 / 21 / 2001 11 : 02 am - - - - - - - - - - - - - - - - - - - - - - - - - - -
from : vance l taylor / enron @ enronxgate on 03 / 19 / 2001 02 : 24 pm
to : tom acton / corp / enron @ enron , robert cotten / hou / ect @ ect
cc : julie meyers / hou / ect @ ect , lisa hesse / hou / ect @ ect , donald p reinhardt / enron @ enronxgate , susan smith / enron @ enronxgate , melissa graves / enron @ enronxgate , cynthia hakemack / hou / ect @ ect
subject : fw : first delivery - rodessa operating co .
tom / bob ,
the following production is now on - line and a ticket should be created and entered into sitara based on the following :
counterparty meter volumes price period global no .
hesco gathering co . , llc 9876 85 mmbtu / d 100 % gd less $ 0 . 17 3 / 13 - 3 / 31 96057368
fyi , susan will create and submit a committed reserves firm ticket for the remaining term of the deal beginning with the month of april . additionally , this is a producer svcs . deal and should be tracked in the im wellhead portfolio . . . attached to the gathering contract .
thanks ,
vlt
x 3 - 6353
- - - - - original message - - - - -
from : buckley , esther
sent : monday , march 19 , 2001 12 : 14 pm
to : carriere , molly ; cernosek , clem ; consemiu , donna ; cook , robert ; camp , howard ; hesse , lisa ; hlavaty , nathan ; wayne e lightfoot / hou / ect @ enron ; mckay , james ; smith , mary ; schneider , steve hpl ; melissa graves / hou / ect @ enron ; walters , michael ; zivley , jill ; johnson , mary jo ; wynne , rita ; allen , lauri ; jones , cheryl ; hansen , reid ; giron , darron ; winfree , o ' neal ; susan smith / hou / ect @ enron ; bryan , gary ; hanks , gary ; donald p reinhardt / hou / ect @ enron ; vance l taylor / hou / ect @ enron ; baumbach , david ; cotten , robert ; riley , brian ; austin , jeff ; hakemack , cynthia ; kenne , dawn ; csikos , lisa ; fosdick , j r ; rodriguez , carlos ; gomes , stephanie ; clynes , pat ; acton , tom ; walker , robert ; weissman , george ; harris , joanne ; sweeney , christy ; tisdale , earl ; farmer , daren
subject : first delivery - rodessa operating co .
see attached letter
",0
594,ham,"Subject: correction to 4 / 5 / 00 nomination for eastrans
in bruce mcmills absence , i am sending the following correction for eastrans
nominations . bruce has confirmed the correction with darren farmer .
correction for 4 / 5 / 2000 nomination :
deliveries :
75 , 000 mmbtu into eastrans
redeliveries :
20 , 000 into pg & e
7 , 800 from fuels cotton valley into hpl
12 , 200 into hpl ' s carwheel at carthage
20 , 000 into mobil beaumont at hsc - $ . 0375
15 , 000 into mobil beaumont at hsc - $ . 055",0
4206,spam,"Subject: dad helps me to undress in the bathroom
nipple sucking fatties , old horny grandmas and blond grannies won ' t let their
son ' s balls to have a rest !
have a nice time and enjoy your family !
http : / / barcelona . 1 - incest . info /
he who hesitates is lost
",1
4982,spam,"Subject: one more time
sent bring electric . look , picture language . be put real put .
simple skin , among , only , appear side . crop sound supply his
lady . toward out paper last thing , differ . as , back then . mark
never show even , describe often her . shape noise , full .
- -
phone : 440 - 937 - 8525
mobile : 445 - 268 - 8873
email : yazminroyce @ comcast . net
",1
1325,ham,"Subject: kingwood cove - free green fees !
thanks for being a part of our e - mail offers club !
it ' s back for august - free green fees !
everyday after 10 am - cart rental required .
print out and present this email offer the day of play .
not valid with any other offers .
~ ~ ~ ~ ~ ~ ~ ~ this offer expires august 31 , 2000 ~ ~ ~ ~ ~ ~ ~ ~
playing partner ' s email addresses : ( optional )
player 1 : _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ @ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _
player 2 : _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ @ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _
player 3 : _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ @ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _
player 4 : _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ @ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _
* * * visit : http : / / www . ttimeonline . com / index . html * * * *
* * * * to view more free golf offers & promotions ! * * * *
- - -
you are currently subscribed to 90027 - members as : dfarmer @ enron . com
to unsubscribe send a blank email to
",0
3706,spam,"Subject: re : feeling tired ?
",1
1494,ham,"Subject: re : valero - - meter 8018
robert ,
you can communicate by lotus notes , phone , memo or other means . the point
that i am making is to communicate
all and any industrial information to daren , gary hanks , volume management ,
and myself . there may be times to
also involve lee and gary as well as others . this was just to assist you .
thanks , pat
robert e lloyd @ ect
08 / 30 / 2000 09 : 45 am
to : pat clynes / corp / enron @ enron
cc : daren j farmer / hou / ect @ ect , robert e lloyd / hou / ect @ ect
subject : re : valero - - meter 8018
does it make a difference if the information is communicated via a copy of
customer "" force majeure "" letter or should it only be communicated
via notes mail .
there are several ways to communicate effectively issues that is beneficial
to other departments , do you have a preference ?
enron north america corp .
from : pat clynes @ enron 08 / 29 / 2000 10 : 13 pm
to : robert e lloyd / hou / ect @ ect
cc :
subject : re : valero - - meter 8018
robert ,
this is an idea of the type of information that should be communicated .
thanks , pat
daren j farmer @ ect
01 / 27 / 2000 03 : 23 pm
to : robert e lloyd / hou / ect @ ect , pat clynes / corp / enron @ enron
cc :
subject : valero - - meter 8018
fyi . we need to make sure that this kind of communication conitinues to flow
downstream .
d
- - - - - - - - - - - - - - - - - - - - - - forwarded by daren j farmer / hou / ect on 01 / 27 / 2000
03 : 22 pm - - - - - - - - - - - - - - - - - - - - - - - - - - -
kenneth seaman 01 / 27 / 2000 02 : 00 pm
to : fred boas / hou / ect @ ect , joanie h ngo / hou / ect @ ect , robert e
lloyd / hou / ect @ ect
cc : daren j farmer / hou / ect @ ect , howard b camp / hou / ect @ ect
subject : valero - - meter 8018
deliveries to this meter were halted late in the day of january 20 . the
customer has maintenance issues that necessitated an earlier than planned
turnaround .
it is my understanding from our trader this is another force majure situation
resulting in no sale or buyback at this meter commencing with the shutdown .
please take this into consideration when allocating and billing the customer .
thanks",0
921,ham,"Subject: message from brian redmond
in 1925 houston pipe line company was formed to fuel a growing houston
economy . over the past 75 years , we have expanded our physical network
across the texas gulf coast , and we now offer a wide range of financial ,
commodity and risk management services . hpl is the largest single supplier
of gas to entex and is one of the most flexible intrastate pipeline systems
in the country due to our 118 bcf bammel storage field .
to celebrate our 75 th birthday , i am pleased to invite hpl employees and
their spouse or guest to a company - sponsored event on saturday the 9 th of
september at moody gardens in galveston , texas . the attached invitation
provides the details . additional information will be sent to you over the
summer . please mark your calendars with this date , and i look forward to
seeing you there .
sincerely ,
brian redmond
president - hpl",0
162,ham,"Subject: carthage plant imbalance
- - - - - - - - - - - - - - - - - - - - - - forwarded by ami chokshi / corp / enron on 01 / 19 / 2000
03 : 51 pm - - - - - - - - - - - - - - - - - - - - - - - - - - -
dscottl @ . com on 01 / 19 / 2000 03 : 41 : 11 pm
to : nelson ferries / corp / enron @ enron , "" -
* willie . shannon @ dvn . com "" , ami
chokshi / corp / enron @ enron , gregory schockling / corp / enron @ enron
cc : "" - * williams , mary ""
subject : carthage plant imbalance
i ' ve discussed the carthage plant imbalance with chad cass at duke energy
( carthage plant operator ) and willie shannon at devon energy and here is what
i ' ve learned . duke and devon met last fall to discuss the imbalance , which
according to devon was approximately 240 , 000 due to duke at 8 / 31 / 99 . devon
acknowledged that an imbalance existed but didn ' t think it was that high .
both
parties seemed to take the position that the other side needed to prove them
wrong . according to duke the imbalance grew by 120 , 000 in september , 16 , 000
in
october , and another 12 , 000 in november ( all round numbers ) bringing the total
to approximately 395 , 000 through the end of november . based on current month
estimates , duke thinks january sales are 1 , 000 - 2 , 000 / day higher than
production , and would like to see a cut in sales of 4 , 000 / day effective friday
1 / 21 / 00 in order to balance for the month of january . again devon disagrees
with this daily overage , based on their production estimates , but since they
recognize an imbalance exists , willie @ devon has agreed to reduce the volume
available for sale by 4 , 000 / day effective friday the 21 st . this will reduce
the amount of "" excess "" gas ( gas daily - priced ) that enron has available to sell
at carthage .
additionally , beginning february lst duke requests payback to the plant of
5 , 000 / day , continuing until the imbalance is worked off . devon should reduce
their lst of the month availabe volume by 5 , 000 / d to accomplish this , and
enron
needs to verify if that reduction is factored into the numbers when they are
setting up february activity .
a key point to this imbalance issue , and one that i believe all of the parties
agree on , is that ces , now enron , purchases devon ' s carthage gas at the
tailgate of the plant , so any production - related imbalance is between devon
and
the plant ( duke ) and make - up volumes only reduce what enron receives from
devon . enron is not buying the gas from devon and turning around and paying
back a historical imbalance . however , since ces ( and now enron ) is set up as
devon ' s agent at carthage , duke communicates the imbalance information and
coordinates make - up arrangements with enron . enron in turn needs to verify
with devon that devon has adjusted their available volumes to reflect any
make - up . hopefully once actual make - up commences , devon and duke will strive
to reconcile to an actual imbalance that they both agree on .
please call me if you have any questions @ ( 713 ) 693 - 2581 .
david",0
2531,ham,"Subject: hpl nom for february 6 , 2001
( see attached file : hplno 206 . xls )
- hplno 206 . xls",0
3337,ham,"Subject: project miracle - gas diligence
does this work for you ? also , where are we on the gas management agreement ? ? ? ?
- - - - - original message - - - - -
from : "" motley , tom "" @ enron [ mailto : imceanotes - + 22 motley + 2 c + 20 tom + 22 + 20 + 3 ctom + 2 emotley + 40 elpaso + 2 ecom + 3 e + 40 enron @ enron . com ]
sent : tuesday , june 19 , 2001 12 : 50 pm
to : hill , garrick
subject : re : gas diligence
rick as i suspected our lead gas contracts guy will be in new jersey on
thursday . he will be back in town and can meet anytime on friday if it suits
your folks .
- - - - - original message - - - - -
from : hill , garrick [ mailto : garrick . hill @ enron . com ]
sent : monday , june 18 , 2001 1 : 13 pm
to : tom motley ( e - mail )
subject : gas diligence
further to my earlier e - mail , we ' ll be able to accommodate a meeting on
gas matters on thursday as well ; i ' d suggest 1 : 00 pm , same location .
regards ,
rick hill
generation investments group
this email and any files transmitted with it from the elpaso
corporation are confidential and intended solely for the
use of the individual or entity to whom they are addressed .
if you have received this email in error please notify the
sender .
",0
3658,ham,"Subject: re : physical curve mappings _ sitara
i would much rather add the thompsonville now . . . o
- - - - - original message - - - - -
from : farmer , daren j .
sent : monday , january 7 , 2002 2 : 04 pm
to : winfree , o ' neal d .
subject : re : physical curve mappings _ sitara
ow ,
i went through the list on the sort by pipe and highlighted the curves / mapping we can delete ( yellow ) and those we can change ( orange ) . the only curves we will have left are katy , waha , hsc , agua dulce , and thompsonville . i expect to be using thompsonville in 6 months to a year . if it easier or cleaner to delete that curve and add it when we need it , that will be fine . let me know if you have any questions .
>
d
- - - - - original message - - - - -
from : winfree , o ' neal d .
sent : monday , january 07 , 2002 12 : 55 pm
to : farmer , daren j . ; baumbach , david ; olsen , michael
cc : martin , thomas a .
subject : physical curve mappings _ sitara
hey gang ,
attached are the physical curve mappings as provided by russ severson . . . please take a peek and let us know if we need to change , add / delete , update any points / mappings going forward in a netco environment . . . for instance , i would like to change texoma to carthage on the curve mappings . . . also , i would like to delete all derived curves , leaving only carthage , katytailgate , and agua dulce .
the other physical locations would be shipchannel , waha and katy ( non - tailgate ) . . . let me know your thoughts . . . o ' neal 3 - 9686
>",0
3066,ham,"Subject: txu gas distribution deal # 589007
could you verify the pricing on txu gas distribution deal # 589007 for the following days ?
sitara shows :
2 / 6 - 2 / 6 5 , 000 mmbtu @ 6 . 62
2 / 10 - 2 / 12 30 , 000 mmbtu @ katy . hub . gdp . d . a
40 , 000 mmbtu @ waha . hub . gdp . d . a
txu gas paid based on :
2 / 6 - 2 / 6 5 , 000 mmbtu @ 5 . 62
2 / 10 - 2 / 12 40 , 000 mmbtu @ katy . hub . gdp . d . a
50 , 000 mmbtu @ waha . hub . gdp . d . a
thanks for your help . let me know if this should go to someone else .
rebecca",0
2296,ham,"Subject: 27 copano , 28 th for entex
- - - - - - - - - - - - - - - - - - - - - - forwarded by tom acton / corp / enron on 12 / 27 / 2000 11 : 25
am - - - - - - - - - - - - - - - - - - - - - - - - - - -
royal _ b _ edmondson @ reliantenergy . com on 12 / 27 / 2000 10 : 59 : 32 am
to : tacton @ enron . com , lbellamy @ enron . com , janet . h . wallis @ enron . com
cc :
subject : 27 copano , 28 th for entex
( see attached file : hpl - dec . xls )
- hpl - dec . xls",0
2008,ham,"Subject: hpl nom for november 10 , 2000
( see attached file : hplnl 110 . xls )
- hplnl 110 . xls",0
